image,box_index,class_id,number_candidate,word_candidate,final_text,final_type,final_score
2306.jpg,ALL,N/A,,,N/A,summary,N/A
1399.jpg,1,92,,,,,
1399.jpg,2,26,,,,,
1399.jpg,3,3,,,,,
1399.jpg,4,4,,,,,
1399.jpg,5,7,,,,,
1399.jpg,6,8,৮,,৮,number,27.62
1399.jpg,7,9,,,,,
1399.jpg,8,0,,,,,
1399.jpg,ALL,N/A,৮,,৮,summary,N/A
731.jpg,1,88,,রাজবাড়ী,রাজবাড়ী,word,70.92
731.jpg,2,101,,,,,
731.jpg,3,1,,,,,
731.jpg,4,1,১,,১,number,54.72
731.jpg,5,1,,,,,
731.jpg,6,9,১,,১,number,31.03
731.jpg,7,2,২,,২,number,99.61
731.jpg,8,8,,,,,
731.jpg,ALL,N/A,১,রাজবাড়ী,রাজবাড়ী ১,summary,N/A
1344.jpg,1,76,,,,,
1344.jpg,2,32,,,,,
1344.jpg,3,2,১,,১,number,85.30
1344.jpg,4,2,২,,২,number,70.69
1344.jpg,5,3,,,,,
1344.jpg,6,1,১,,১,number,99.70
1344.jpg,7,5,৫,,৫,number,100.00
1344.jpg,8,6,৬,,৬,number,97.83
1344.jpg,ALL,N/A,১,,১,summary,N/A
2351.jpg,1,49,,,,,
2351.jpg,2,10,,,,,
2351.jpg,3,13,,,,,
2351.jpg,4,1,,,,,
2351.jpg,5,3,,,,,
2351.jpg,6,7,৭,,৭,number,92.10
2351.jpg,7,0,,,,,
2351.jpg,8,1,১,,১,number,97.96
2351.jpg,9,0,,,,,
2351.jpg,ALL,N/A,৭,,৭,summary,N/A
2554.jpg,1,90,,,,,
2554.jpg,2,25,,,,,
2554.jpg,3,1,,,,,
2554.jpg,4,1,,,,,
2554.jpg,5,0,,,,,
2554.jpg,6,1,,,,,
2554.jpg,7,4,,,,,
2554.jpg,8,6,,,,,
2554.jpg,ALL,N/A,,,N/A,summary,N/A
1332.jpg,1,80,,,,,
1332.jpg,2,25,,,,,
1332.jpg,3,3,,,,,
1332.jpg,4,4,,,,,
1332.jpg,5,7,,,,,
1332.jpg,6,8,৮,,৮,number,96.86
1332.jpg,7,9,,,,,
1332.jpg,8,0,,,,,
1332.jpg,ALL,N/A,৮,,৮,summary,N/A
307.jpg,1,49,,ঢাকা,ঢাকা,word,75.55
307.jpg,2,10,,,,,
307.jpg,3,18,,,,,
307.jpg,4,1,,,,,
307.jpg,5,1,,,,,
307.jpg,6,9,,,,,
307.jpg,7,8,,,,,
307.jpg,8,6,,,,,
307.jpg,9,2,,,,,
307.jpg,ALL,N/A,,ঢাকা,ঢাকা,summary,N/A
959.jpg,1,98,,টাঙ্গাইল,টাঙ্গাইল,word,86.72
959.jpg,2,25,,,,,
959.jpg,3,1,,,,,
959.jpg,4,1,১,,১,number,98.59
959.jpg,5,9,৯,,৯,number,99.80
959.jpg,6,9,,,,,
959.jpg,7,6,,,,,
959.jpg,8,3,৩,,৩,number,50.12
959.jpg,ALL,N/A,১,টাঙ্গাইল,টাঙ্গাইল ১,summary,N/A
2595.jpg,1,36,,,,,
2595.jpg,2,25,,,,,
2595.jpg,3,1,১,,১,number,99.64
2595.jpg,4,1,১,,১,number,52.62
2595.jpg,5,8,৮,,৮,number,56.60
2595.jpg,6,3,৬,,৬,number,79.58
2595.jpg,7,2,,,,,
2595.jpg,8,5,,,,,
2595.jpg,ALL,N/A,১,,১,summary,N/A
508.jpg,1,48,,কুমিল্লা,কুমিল্লা,word,84.42
508.jpg,2,13,৮,,৮,number,20.83
508.jpg,3,1,,,,,
508.jpg,4,2,,,,,
508.jpg,5,3,,,,,
508.jpg,6,8,৮,,৮,number,31.90
508.jpg,7,9,,,,,
508.jpg,8,4,,,,,
508.jpg,ALL,N/A,৮,কুমিল্লা,কুমিল্লা ৮,summary,N/A
695.jpg,1,86,,পিরোজপুর,পিরোজপুর,word,83.18
695.jpg,2,18,,,,,
695.jpg,3,1,,,,,
695.jpg,4,1,,,,,
695.jpg,5,1,,,,,
695.jpg,6,9,,,,,
695.jpg,7,2,,,,,
695.jpg,8,8,,,,,
695.jpg,ALL,N/A,,পিরোজপুর,পিরোজপুর,summary,N/A
335.jpg,1,49,,,,,
335.jpg,2,10,,,,,
335.jpg,3,18,,,,,
335.jpg,4,1,,,,,
335.jpg,5,1,,,,,
335.jpg,6,5,,,,,
335.jpg,7,4,,,,,
335.jpg,8,4,,,,,
335.jpg,9,5,,,,,
335.jpg,10,0,,,,,
335.jpg,11,9,,,,,
335.jpg,ALL,N/A,,,N/A,summary,N/A
545.jpg,1,50,,দিনাজপুর,দিনাজপুর,word,93.60
545.jpg,2,16,,,,,
545.jpg,3,2,২,,২,number,99.81
545.jpg,4,3,,,,,
545.jpg,5,4,,,,,
545.jpg,6,5,৫,,৫,number,99.99
545.jpg,7,6,৬,,৬,number,99.95
545.jpg,8,7,,,,,
545.jpg,ALL,N/A,২,দিনাজপুর,দিনাজপুর ২,summary,N/A
2100.jpg,1,49,,ঢাকা,ঢাকা,word,81.68
2100.jpg,2,10,,,,,
2100.jpg,3,18,,,,,
2100.jpg,4,2,,,,,
2100.jpg,5,2,,,,,
2100.jpg,6,2,,,,,
2100.jpg,7,8,৮,,৮,number,99.92
2100.jpg,8,6,,,,,
2100.jpg,9,4,৪,,৪,number,87.20
2100.jpg,ALL,N/A,৮,ঢাকা,ঢাকা ৮,summary,N/A
588.jpg,1,55,,,,,
588.jpg,2,21,,,,,
588.jpg,3,1,,,,,
588.jpg,4,3,৩,,৩,number,95.92
588.jpg,5,5,,,,,
588.jpg,6,7,০,,০,number,15.75
588.jpg,7,9,,,,,
588.jpg,8,0,,,,,
588.jpg,ALL,N/A,৩,,৩,summary,N/A
1300.jpg,1,77,৩,,৩,number,0.07
1300.jpg,2,31,,,,,
1300.jpg,3,1,,,,,
1300.jpg,4,2,,,,,
1300.jpg,5,3,,,,,
1300.jpg,6,4,,,,,
1300.jpg,7,5,,,,,
1300.jpg,8,6,,,,,
1300.jpg,ALL,N/A,৩,,৩,summary,N/A
761.jpg,1,58,,যশোর,যশোর,word,82.22
761.jpg,2,25,,,,,
761.jpg,3,1,১,,১,number,99.97
761.jpg,4,2,,,,,
761.jpg,5,7,৭,,৭,number,85.27
761.jpg,6,4,,,,,
761.jpg,7,8,৮,,৮,number,99.94
761.jpg,8,3,,,,,
761.jpg,ALL,N/A,১,যশোর,যশোর ১,summary,N/A
388.jpg,1,44,,,,,
388.jpg,2,10,,,,,
388.jpg,3,15,,,,,
388.jpg,4,7,,,,,
388.jpg,5,8,,,,,
388.jpg,6,9,,,,,
388.jpg,7,0,,,,,
388.jpg,8,1,,,,,
388.jpg,9,2,,,,,
388.jpg,ALL,N/A,,,N/A,summary,N/A
2498.jpg,1,49,,ঢাকা,ঢাকা,word,96.80
2498.jpg,2,10,,মেট্রো,মেট্রো,word,83.57
2498.jpg,3,25,,,,,
2498.jpg,4,3,৩,,৩,number,97.49
2498.jpg,5,8,৮,,৮,number,99.94
2498.jpg,6,7,৭,,৭,number,90.98
2498.jpg,7,1,১,,১,number,100.00
2498.jpg,8,3,,,,,
2498.jpg,9,6,৬,,৬,number,99.99
2498.jpg,ALL,N/A,৩,ঢাকা,ঢাকা ৩,summary,N/A
780.jpg,1,82,,,,,
780.jpg,2,20,,,,,
780.jpg,3,1,,,,,
780.jpg,4,1,,,,,
780.jpg,5,5,,,,,
780.jpg,6,7,,,,,
780.jpg,7,7,,,,,
780.jpg,8,0,,,,,
780.jpg,ALL,N/A,,,N/A,summary,N/A
2496.jpg,1,52,,ফেনী,ফেনী,word,92.36
2496.jpg,2,25,,,,,
2496.jpg,3,1,১,,১,number,100.00
2496.jpg,4,1,১,,১,number,100.00
2496.jpg,5,7,৭,,৭,number,90.63
2496.jpg,6,0,,,,,
2496.jpg,7,0,,,,,
2496.jpg,8,9,৯,,৯,number,99.73
2496.jpg,ALL,N/A,১,ফেনী,ফেনী ১,summary,N/A
1102.jpg,1,62,,,,,
1102.jpg,2,30,,,,,
1102.jpg,3,1,,,,,
1102.jpg,4,2,,,,,
1102.jpg,5,3,,,,,
1102.jpg,6,4,৪,,৪,number,21.13
1102.jpg,7,5,,,,,
1102.jpg,8,6,,,,,
1102.jpg,ALL,N/A,৪,,৪,summary,N/A
1963.jpg,1,49,,ঢাকা,ঢাকা,word,90.66
1963.jpg,2,10,,মেট্রো,মেট্রো,word,74.76
1963.jpg,3,27,,,,,
1963.jpg,4,1,,,,,
1963.jpg,5,1,,,,,
1963.jpg,6,3,,,,,
1963.jpg,7,4,,,,,
1963.jpg,8,9,,,,,
1963.jpg,9,2,,,,,
1963.jpg,ALL,N/A,,ঢাকা,ঢাকা,summary,N/A
1920.jpg,1,87,,,,,
1920.jpg,2,10,,মেট্রো,মেট্রো,word,80.60
1920.jpg,3,20,,,,,
1920.jpg,4,1,,,,,
1920.jpg,5,2,২,,২,number,62.47
1920.jpg,6,3,৩,,৩,number,80.86
1920.jpg,7,4,,,,,
1920.jpg,8,5,,,,,
1920.jpg,9,0,,,,,
1920.jpg,ALL,N/A,২,মেট্রো,মেট্রো ২,summary,N/A
2202.jpg,1,49,৬,,৬,number,1.51
2202.jpg,2,10,,,,,
2202.jpg,3,18,,,,,
2202.jpg,4,2,,,,,
2202.jpg,5,3,,,,,
2202.jpg,6,8,৮,,৮,number,88.36
2202.jpg,7,1,,,,,
2202.jpg,8,4,,,,,
2202.jpg,9,0,,,,,
2202.jpg,ALL,N/A,৬,,৬,summary,N/A
102.jpeg,1,49,,,,,
102.jpeg,2,10,,,,,
102.jpeg,3,18,,,,,
102.jpeg,4,2,,,,,
102.jpeg,5,2,,,,,
102.jpeg,6,1,,,,,
102.jpeg,7,1,,,,,
102.jpeg,8,6,,,,,
102.jpeg,9,8,,,,,
102.jpeg,ALL,N/A,,,N/A,summary,N/A
1350.jpg,1,89,,রাজশাহী,রাজশাহী,word,98.99
1350.jpg,2,31,,,,,
1350.jpg,3,2,১,,১,number,95.00
1350.jpg,4,3,,,,,
1350.jpg,5,4,,,,,
1350.jpg,6,5,,,,,
1350.jpg,7,6,৬,,৬,number,99.70
1350.jpg,8,7,,,,,
1350.jpg,ALL,N/A,১,রাজশাহী,রাজশাহী ১,summary,N/A
2452.jpg,1,83,,পাবনা,পাবনা,word,93.25
2452.jpg,2,25,,,,,
2452.jpg,3,1,১,,১,number,92.50
2452.jpg,4,1,১,,১,number,99.87
2452.jpg,5,2,,,,,
2452.jpg,6,8,,,,,
2452.jpg,7,1,১,,১,number,98.95
2452.jpg,8,9,,,,,
2452.jpg,ALL,N/A,১,পাবনা,পাবনা ১,summary,N/A
2132.jpg,1,49,,,,,
2132.jpg,2,10,,,,,
2132.jpg,3,18,,,,,
2132.jpg,4,2,,,,,
2132.jpg,5,1,,,,,
2132.jpg,6,1,,,,,
2132.jpg,7,7,৭,,৭,number,94.59
2132.jpg,8,1,১,,১,number,91.30
2132.jpg,9,2,,,,,
2132.jpg,ALL,N/A,৭,,৭,summary,N/A
2659.jpg,1,55,,,,,
2659.jpg,2,20,,,,,
2659.jpg,3,1,,,,,
2659.jpg,4,1,১,,১,number,99.76
2659.jpg,5,3,৩,,৩,number,11.18
2659.jpg,6,3,৩,,৩,number,93.90
2659.jpg,7,6,,,,,
2659.jpg,8,7,৭,,৭,number,67.87
2659.jpg,ALL,N/A,৩,,৩,summary,N/A
163.jpeg,1,58,,যশোর,যশোর,word,90.18
163.jpeg,2,20,,,,,
163.jpeg,3,1,,,,,
163.jpeg,4,5,,,,,
163.jpeg,5,6,,,,,
163.jpeg,6,3,,,,,
163.jpeg,7,4,,,,,
163.jpeg,8,4,,,,,
163.jpeg,ALL,N/A,,যশোর,যশোর,summary,N/A
1648.jpg,1,59,,,,,
1648.jpg,2,27,,,,,
1648.jpg,3,8,৩,,৩,number,4.33
1648.jpg,4,9,,,,,
1648.jpg,5,0,,,,,
1648.jpg,6,1,,,,,
1648.jpg,7,2,,,,,
1648.jpg,8,3,,,,,
1648.jpg,ALL,N/A,৩,,৩,summary,N/A
2495.jpg,1,36,,,,,
2495.jpg,2,31,,,,,
2495.jpg,3,1,,,,,
2495.jpg,4,1,,,,,
2495.jpg,5,2,,,,,
2495.jpg,6,1,,,,,
2495.jpg,7,3,,,,,
2495.jpg,8,9,,,,,
2495.jpg,ALL,N/A,,,N/A,summary,N/A
781.jpg,1,82,,,,,
781.jpg,2,25,,,,,
781.jpg,3,1,,,,,
781.jpg,4,1,,,,,
781.jpg,5,1,,,,,
781.jpg,6,2,,,,,
781.jpg,7,3,,,,,
781.jpg,8,0,,,,,
781.jpg,ALL,N/A,,,N/A,summary,N/A
515.jpg,1,36,,,,,
515.jpg,2,34,,,,,
515.jpg,3,1,,,,,
515.jpg,4,2,,,,,
515.jpg,5,3,,,,,
515.jpg,6,4,,,,,
515.jpg,7,5,,,,,
515.jpg,8,6,,,,,
515.jpg,ALL,N/A,,,N/A,summary,N/A
2307.jpg,1,49,,,,,
2307.jpg,2,10,,,,,
2307.jpg,3,22,,,,,
2307.jpg,4,1,,,,,
2307.jpg,5,1,,,,,
2307.jpg,6,1,,,,,
2307.jpg,7,1,,,,,
2307.jpg,8,2,,,,,
2307.jpg,9,1,,,,,
2307.jpg,ALL,N/A,,,N/A,summary,N/A
2580.jpg,1,53,,গাইবান্ধা,গাইবান্ধা,word,71.79
2580.jpg,2,20,,,,,
2580.jpg,3,1,,,,,
2580.jpg,4,1,০১,,০১,number,58.04
2580.jpg,5,8,,,,,
2580.jpg,6,0,,,,,
2580.jpg,7,4,,,,,
2580.jpg,8,0,,,,,
2580.jpg,ALL,N/A,০১,গাইবান্ধা,গাইবান্ধা ০১,summary,N/A
334.jpg,1,49,,,,,
334.jpg,2,10,,,,,
334.jpg,3,12,,,,,
334.jpg,4,1,,,,,
334.jpg,5,1,,,,,
334.jpg,6,1,,,,,
334.jpg,7,4,,,,,
334.jpg,8,2,,,,,
334.jpg,9,3,,,,,
334.jpg,ALL,N/A,,,N/A,summary,N/A
308.jpg,1,49,,ঢাকা,ঢাকা,word,79.64
308.jpg,2,10,,,,,
308.jpg,3,18,,,,,
308.jpg,4,3,,,,,
308.jpg,5,1,,,,,
308.jpg,6,9,,,,,
308.jpg,7,9,,,,,
308.jpg,8,7,,,,,
308.jpg,9,4,৪,,৪,number,34.79
308.jpg,ALL,N/A,৪,ঢাকা,ঢাকা ৪,summary,N/A
641.jpg,1,81,,নীলফামারী,নীলফামারী,word,93.88
641.jpg,2,23,,,,,
641.jpg,3,3,,,,,
641.jpg,4,4,,,,,
641.jpg,5,7,৭,,৭,number,55.32
641.jpg,6,8,৮,,৮,number,88.86
641.jpg,7,9,,,,,
641.jpg,8,0,,,,,
641.jpg,ALL,N/A,৭,নীলফামারী,নীলফামারী ৭,summary,N/A
566.jpg,1,52,,,,,
566.jpg,2,18,,,,,
566.jpg,3,1,,,,,
566.jpg,4,2,১,,১,number,99.12
566.jpg,5,3,,,,,
566.jpg,6,4,,,,,
566.jpg,7,5,,,,,
566.jpg,8,6,৬,,৬,number,97.71
566.jpg,ALL,N/A,১,,১,summary,N/A
573.jpg,1,53,,,,,
573.jpg,2,19,,,,,
573.jpg,3,1,,,,,
573.jpg,4,4,,,,,
573.jpg,5,7,,,,,
573.jpg,6,8,,,,,
573.jpg,7,9,,,,,
573.jpg,8,2,,,,,
573.jpg,ALL,N/A,,,N/A,summary,N/A
700.jpg,1,86,,পিরোজপুর,পিরোজপুর,word,99.44
700.jpg,2,18,,,,,
700.jpg,3,9,,,,,
700.jpg,4,1,,,,,
700.jpg,5,0,,,,,
700.jpg,6,2,১,,১,number,96.39
700.jpg,7,1,,,,,
700.jpg,8,9,,,,,
700.jpg,ALL,N/A,১,পিরোজপুর,পিরোজপুর ১,summary,N/A
2040.jpg,1,49,,,,,
2040.jpg,2,10,,মেট্রো,মেট্রো,word,86.17
2040.jpg,3,19,,,,,
2040.jpg,4,1,,,,,
2040.jpg,5,5,৫,,৫,number,99.62
2040.jpg,6,5,৫,,৫,number,99.62
2040.jpg,7,2,,,,,
2040.jpg,8,7,৭,,৭,number,87.00
2040.jpg,9,6,৬,,৬,number,100.00
2040.jpg,ALL,N/A,৫,মেট্রো,মেট্রো ৫,summary,N/A
1235.jpg,1,72,,,,,
1235.jpg,2,101,,,,,
1235.jpg,3,9,,,,,
1235.jpg,4,0,,,,,
1235.jpg,5,1,,,,,
1235.jpg,6,2,,,,,
1235.jpg,7,3,,,,,
1235.jpg,8,4,,,,,
1235.jpg,ALL,N/A,,,N/A,summary,N/A
2245.jpg,1,63,,খুলনা,খুলনা,word,67.16
2245.jpg,2,10,,,,,
2245.jpg,3,23,,,,,
2245.jpg,4,1,,,,,
2245.jpg,5,1,,,,,
2245.jpg,6,0,,,,,
2245.jpg,7,0,,,,,
2245.jpg,8,3,,,,,
2245.jpg,9,6,৬,,৬,number,80.40
2245.jpg,ALL,N/A,৬,খুলনা,খুলনা ৬,summary,N/A
662.jpg,1,43,,,,,
662.jpg,2,15,,,,,
662.jpg,3,9,,,,,
662.jpg,4,0,,,,,
662.jpg,5,1,,,,,
662.jpg,6,2,,,,,
662.jpg,7,3,,,,,
662.jpg,8,4,,,,,
662.jpg,ALL,N/A,,,N/A,summary,N/A
1804.jpg,1,63,,খুলনা,খুলনা,word,69.76
1804.jpg,2,10,,মেট্রো,মেট্রো,word,85.89
1804.jpg,3,20,,,,,
1804.jpg,4,1,১,,১,number,85.96
1804.jpg,5,1,১,,১,number,13.36
1804.jpg,6,6,৬,,৬,number,12.03
1804.jpg,7,9,৯,,৯,number,71.08
1804.jpg,8,1,১,,১,number,23.20
1804.jpg,9,3,৩,,৩,number,46.46
1804.jpg,ALL,N/A,১,খুলনা,খুলনা ১,summary,N/A
1423.jpg,1,69,,,,,
1423.jpg,2,25,,,,,
1423.jpg,3,1,,,,,
1423.jpg,4,1,,,,,
1423.jpg,5,3,,,,,
1423.jpg,6,9,,,,,
1423.jpg,7,7,৭,,৭,number,90.61
1423.jpg,8,2,,,,,
1423.jpg,ALL,N/A,৭,,৭,summary,N/A
1263.jpg,1,73,,,,,
1263.jpg,2,25,,,,,
1263.jpg,3,3,,,,,
1263.jpg,4,4,,,,,
1263.jpg,5,5,,,,,
1263.jpg,6,6,,,,,
1263.jpg,7,7,,,,,
1263.jpg,8,8,৩,,৩,number,5.64
1263.jpg,ALL,N/A,৩,,৩,summary,N/A
681.jpg,1,83,,,,,
681.jpg,2,21,,,,,
681.jpg,3,2,,,,,
681.jpg,4,3,,,,,
681.jpg,5,4,,,,,
681.jpg,6,5,,,,,
681.jpg,7,6,৬,,৬,number,99.95
681.jpg,8,7,,,,,
681.jpg,ALL,N/A,৬,,৬,summary,N/A
1052.jpg,1,98,,টাঙ্গাইল,টাঙ্গাইল,word,86.91
1052.jpg,2,24,,,,,
1052.jpg,3,1,,,,,
1052.jpg,4,1,,,,,
1052.jpg,5,1,১,,১,number,99.27
1052.jpg,6,9,,,,,
1052.jpg,7,2,২,,২,number,99.85
1052.jpg,8,8,৮,,৮,number,97.25
1052.jpg,ALL,N/A,১,টাঙ্গাইল,টাঙ্গাইল ১,summary,N/A
2561.jpg,1,49,,,,,
2561.jpg,2,10,,,,,
2561.jpg,3,0,,,,,
2561.jpg,4,1,,,,,
2561.jpg,5,5,,,,,
2561.jpg,6,3,,,,,
2561.jpg,7,2,,,,,
2561.jpg,8,4,,,,,
2561.jpg,9,17,,,,,
2561.jpg,ALL,N/A,,,N/A,summary,N/A
336.jpg,1,49,,,,,
336.jpg,2,10,,,,,
336.jpg,3,18,,,,,
336.jpg,4,1,,,,,
336.jpg,5,7,,,,,
336.jpg,6,5,,,,,
336.jpg,7,1,,,,,
336.jpg,8,2,,,,,
336.jpg,9,0,,,,,
336.jpg,ALL,N/A,,,N/A,summary,N/A
1908.jpg,1,39,,বরিশাল,বরিশাল,word,77.65
1908.jpg,2,10,,মেট্রো,মেট্রো,word,64.49
1908.jpg,3,20,,,,,
1908.jpg,4,1,,,,,
1908.jpg,5,2,,,,,
1908.jpg,6,4,,,,,
1908.jpg,7,3,,,,,
1908.jpg,8,1,,,,,
1908.jpg,9,0,,,,,
1908.jpg,ALL,N/A,,বরিশাল,বরিশাল,summary,N/A
1393.jpg,1,92,,সাতক্ষীরা,সাতক্ষীরা,word,65.62
1393.jpg,2,26,,,,,
1393.jpg,3,3,,,,,
1393.jpg,4,4,৪,,৪,number,21.63
1393.jpg,5,5,,,,,
1393.jpg,6,6,,,,,
1393.jpg,7,7,৭,,৭,number,93.13
1393.jpg,8,8,,,,,
1393.jpg,ALL,N/A,৪,সাতক্ষীরা,সাতক্ষীরা ৪,summary,N/A
1291.jpg,1,77,,,,,
1291.jpg,2,31,,,,,
1291.jpg,3,7,,,,,
1291.jpg,4,8,,,,,
1291.jpg,5,9,,,,,
1291.jpg,6,0,,,,,
1291.jpg,7,1,,,,,
1291.jpg,8,2,,,,,
1291.jpg,ALL,N/A,,,N/A,summary,N/A
309.jpg,1,49,,ঢাকা,ঢাকা,word,97.71
309.jpg,2,10,,মেট্রো,মেট্রো,word,96.28
309.jpg,3,18,,,,,
309.jpg,4,2,,,,,
309.jpg,5,5,,,,,
309.jpg,6,8,,,,,
309.jpg,7,8,,,,,
309.jpg,8,0,,,,,
309.jpg,9,0,,,,,
309.jpg,ALL,N/A,,ঢাকা,ঢাকা,summary,N/A
2049.jpg,1,49,,ঢাকা,ঢাকা,word,61.70
2049.jpg,2,10,,,,,
2049.jpg,3,18,,,,,
2049.jpg,4,1,,,,,
2049.jpg,5,7,৭,,৭,number,94.61
2049.jpg,6,6,,,,,
2049.jpg,7,2,,,,,
2049.jpg,8,9,,,,,
2049.jpg,9,9,,,,,
2049.jpg,ALL,N/A,৭,ঢাকা,ঢাকা ৭,summary,N/A
723.jpg,1,87,,,,,
723.jpg,2,10,,,,,
723.jpg,3,13,,,,,
723.jpg,4,3,,,,,
723.jpg,5,4,,,,,
723.jpg,6,5,,,,,
723.jpg,7,6,,,,,
723.jpg,8,7,,,,,
723.jpg,9,8,,,,,
723.jpg,ALL,N/A,,,N/A,summary,N/A
1594.jpg,1,96,,সুনামগঞ্জ,সুনামগঞ্জ,word,99.02
1594.jpg,2,20,,,,,
1594.jpg,3,1,১,,১,number,99.99
1594.jpg,4,1,১,,১,number,99.99
1594.jpg,5,1,,,,,
1594.jpg,6,4,,,,,
1594.jpg,7,5,,,,,
1594.jpg,8,3,,,,,
1594.jpg,ALL,N/A,১,সুনামগঞ্জ,সুনামগঞ্জ ১,summary,N/A
2400.jpg,1,49,,,,,
2400.jpg,2,10,,,,,
2400.jpg,3,18,,,,,
2400.jpg,4,3,৬,,৬,number,1.82
2400.jpg,5,7,,,,,
2400.jpg,6,7,৫,,৫,number,15.01
2400.jpg,7,7,,,,,
2400.jpg,8,0,,,,,
2400.jpg,9,8,৮,,৮,number,52.25
2400.jpg,ALL,N/A,৬,,৬,summary,N/A
1624.jpg,1,62,,,,,
1624.jpg,2,20,,,,,
1624.jpg,3,1,,,,,
1624.jpg,4,1,১,,১,number,99.97
1624.jpg,5,2,,,,,
1624.jpg,6,2,,,,,
1624.jpg,7,8,৮,,৮,number,99.97
1624.jpg,8,8,৮,,৮,number,86.58
1624.jpg,ALL,N/A,৮,,৮,summary,N/A
1997.jpg,1,44,,,,,
1997.jpg,2,10,,মেট্রো,মেট্রো,word,99.06
1997.jpg,3,15,,,,,
1997.jpg,4,1,,,,,
1997.jpg,5,1,১,,১,number,98.83
1997.jpg,6,0,,,,,
1997.jpg,7,0,,,,,
1997.jpg,8,5,৫,,৫,number,89.82
1997.jpg,9,2,,,,,
1997.jpg,ALL,N/A,১,মেট্রো,মেট্রো ১,summary,N/A
343.jpg,1,49,,,,,
343.jpg,2,10,,,,,
343.jpg,3,1,,,,,
343.jpg,4,3,,,,,
343.jpg,5,1,,,,,
343.jpg,6,7,,,,,
343.jpg,7,9,,,,,
343.jpg,8,9,,,,,
343.jpg,9,24,,,,,
343.jpg,ALL,N/A,,,N/A,summary,N/A
2346.jpg,1,97,,সিলেট,সিলেট,word,97.27
2346.jpg,2,20,,,,,
2346.jpg,3,1,১,,১,number,3.32
2346.jpg,4,4,,,,,
2346.jpg,5,7,,,,,
2346.jpg,6,8,৮,,৮,number,83.72
2346.jpg,7,9,,,,,
2346.jpg,8,3,,,,,
2346.jpg,ALL,N/A,১,সিলেট,সিলেট ১,summary,N/A
624.jpg,1,58,,যশোর,যশোর,word,98.81
624.jpg,2,26,,,,,
624.jpg,3,2,,,,,
624.jpg,4,4,,,,,
624.jpg,5,6,,,,,
624.jpg,6,8,৮,,৮,number,54.05
624.jpg,7,0,,,,,
624.jpg,8,1,,,,,
624.jpg,ALL,N/A,৮,যশোর,যশোর ৮,summary,N/A
1118.jpg,1,63,,,,,
1118.jpg,2,10,,,,,
1118.jpg,3,32,,,,,
1118.jpg,4,1,,,,,
1118.jpg,5,4,,,,,
1118.jpg,6,7,,,,,
1118.jpg,7,8,,,,,
1118.jpg,8,9,,,,,
1118.jpg,9,2,,,,,
1118.jpg,ALL,N/A,,,N/A,summary,N/A
2607.jpg,1,38,,,,,
2607.jpg,2,25,,,,,
2607.jpg,3,1,১,,১,number,92.84
2607.jpg,4,1,১,,১,number,99.28
2607.jpg,5,0,,,,,
2607.jpg,6,3,৩,,৩,number,62.34
2607.jpg,7,7,,,,,
2607.jpg,8,7,,,,,
2607.jpg,ALL,N/A,১,,১,summary,N/A
2189.jpg,1,49,,,,,
2189.jpg,2,10,,,,,
2189.jpg,3,18,,,,,
2189.jpg,4,1,,,,,
2189.jpg,5,5,৫,,৫,number,99.92
2189.jpg,6,0,,,,,
2189.jpg,7,0,,,,,
2189.jpg,8,5,৫,,৫,number,99.97
2189.jpg,9,5,৫,,৫,number,99.83
2189.jpg,ALL,N/A,৫,,৫,summary,N/A
353.jpg,1,49,,ঢাকা,ঢাকা,word,72.84
353.jpg,2,10,,মেট্রো,মেট্রো,word,95.87
353.jpg,3,12,,,,,
353.jpg,4,1,,,,,
353.jpg,5,1,,,,,
353.jpg,6,1,,,,,
353.jpg,7,5,,,,,
353.jpg,8,8,,,,,
353.jpg,9,4,,,,,
353.jpg,ALL,N/A,,ঢাকা,ঢাকা,summary,N/A
1719.jpg,1,95,,সিরাজগঞ্জ,সিরাজগঞ্জ,word,85.27
1719.jpg,2,22,,,,,
1719.jpg,3,3,,,,,
1719.jpg,4,4,,,,,
1719.jpg,5,5,,,,,
1719.jpg,6,6,,,,,
1719.jpg,7,7,৭,,৭,number,72.82
1719.jpg,8,8,,,,,
1719.jpg,ALL,N/A,৭,সিরাজগঞ্জ,সিরাজগঞ্জ ৭,summary,N/A
2492.jpg,1,49,,,,,
2492.jpg,2,10,,মেট্রো,মেট্রো,word,81.46
2492.jpg,3,20,,,,,
2492.jpg,4,4,,,,,
2492.jpg,5,7,,,,,
2492.jpg,6,0,,,,,
2492.jpg,7,5,৫,,৫,number,32.47
2492.jpg,8,6,,,,,
2492.jpg,9,5,,,,,
2492.jpg,ALL,N/A,৫,মেট্রো,মেট্রো ৫,summary,N/A
434.jpg,1,42,,,,,
434.jpg,2,34,,,,,
434.jpg,3,7,,,,,
434.jpg,4,8,,,,,
434.jpg,5,9,,,,,
434.jpg,6,0,,,,,
434.jpg,7,1,,,,,
434.jpg,8,2,,,,,
434.jpg,ALL,N/A,,,N/A,summary,N/A
2429.jpg,1,98,,,,,
2429.jpg,2,25,৫,,৫,number,48.15
2429.jpg,3,1,,,,,
2429.jpg,4,1,,,,,
2429.jpg,5,4,৪,,৪,number,26.70
2429.jpg,6,1,১,,১,number,94.56
2429.jpg,7,4,৪,,৪,number,24.57
2429.jpg,8,5,,,,,
2429.jpg,ALL,N/A,৪,,৪,summary,N/A
